section,metric,stat,value,unit
stress,send_string,sample,155356,ticks
stress,send_string,sample,155437,ticks
stress,send_string,sample,155697,ticks
stress,send_string,sample,155713,ticks
stress,send_string,sample,155617,ticks
stress,send_string,sample,155154,ticks
stress,send_string,sample,155131,ticks
stress,send_string,sample,155094,ticks
stress,send_string,sample,155106,ticks
stress,send_string,sample,155461,ticks
stress,send_string,sample,155545,ticks
stress,send_string,sample,155191,ticks
stress,send_string,sample,154811,ticks
stress,send_string,sample,153238,ticks
stress,send_string,sample,150575,ticks
stress,send_string,sample,150481,ticks
stress,send_string,sample,150441,ticks
stress,send_string,sample,150435,ticks
stress,send_string,sample,150119,ticks
stress,send_string,sample,182497,ticks
stress,send_string,sample,184450,ticks
stress,send_string,sample,184864,ticks
stress,send_string,sample,185035,ticks
stress,send_string,sample,185219,ticks
stress,send_string,sample,185351,ticks
stress,send_string,sample,185368,ticks
stress,send_string,sample,185363,ticks
stress,send_string,sample,185297,ticks
stress,send_string,sample,185315,ticks
stress,send_string,sample,185374,ticks
stress,send_string,sample,185168,ticks
stress,send_string,sample,185323,ticks
stress,send_string,sample,185365,ticks
stress,send_string,sample,185295,ticks
stress,send_string,sample,185307,ticks
stress,send_string,sample,151900,ticks
stress,send_string,sample,150767,ticks
stress,send_string,sample,150891,ticks
stress,send_string,sample,150776,ticks
stress,send_string,sample,150624,ticks
stress,send_string,sample,150265,ticks
stress,send_string,sample,150157,ticks
stress,send_string,sample,150122,ticks
stress,send_string,sample,150096,ticks
stress,send_string,sample,150242,ticks
stress,send_string,sample,150299,ticks
stress,send_string,sample,150155,ticks
stress,send_string,sample,150050,ticks
stress,send_string,sample,150075,ticks
stress,send_string,sample,150064,ticks
stress,send_string,sample,150271,ticks
stress,send_string,sample,150259,ticks
stress,send_string,sample,150270,ticks
stress,send_string,sample,149873,ticks
stress,send_string,sample,149816,ticks
stress,send_string,sample,149685,ticks
stress,send_string,sample,149895,ticks
stress,send_string,sample,149974,ticks
stress,send_string,sample,149952,ticks
stress,send_string,sample,149700,ticks
stress,send_string,sample,149687,ticks
stress,send_string,sample,149577,ticks
stress,send_string,sample,149565,ticks
stress,send_string,sample,149745,ticks
stress,send_string,sample,149739,ticks
stress,send_string,sample,149553,ticks
stress,send_string,sample,149434,ticks
stress,send_string,sample,149394,ticks
stress,send_string,sample,149403,ticks
stress,send_string,sample,149558,ticks
stress,send_string,sample,149643,ticks
stress,send_string,sample,149688,ticks
stress,send_string,sample,149420,ticks
stress,send_string,sample,149406,ticks
stress,send_string,sample,149406,ticks
stress,send_string,sample,149401,ticks
stress,send_string,sample,149793,ticks
stress,send_string,sample,149868,ticks
stress,send_string,sample,149666,ticks
stress,send_string,sample,149645,ticks
stress,send_string,sample,149644,ticks
stress,send_string,sample,149713,ticks
stress,send_string,sample,149943,ticks
stress,send_string,sample,149982,ticks
stress,send_string,sample,149999,ticks
stress,send_string,sample,149743,ticks
stress,send_string,sample,149611,ticks
stress,send_string,sample,149602,ticks
stress,send_string,sample,149604,ticks
stress,send_string,sample,149839,ticks
stress,send_string,sample,152258,ticks
stress,send_string,sample,164618,ticks
stress,send_string,sample,165293,ticks
stress,send_string,sample,166173,ticks
stress,send_string,sample,166551,ticks
stress,send_string,sample,166649,ticks
stress,send_string,sample,166700,ticks
stress,send_string,sample,166729,ticks
stress,send_string,sample,166516,ticks
stress,send_string,sample,166528,ticks
stress,send_string,sample,167180,ticks
stress,send_string,sample,167242,ticks
stress,send_string,sample,167250,ticks
stress,send_string,sample,167238,ticks
stress,send_string,sample,167084,ticks
stress,send_string,sample,165604,ticks
stress,send_string,sample,164740,ticks
stress,send_string,sample,153395,ticks
stress,send_string,sample,156963,ticks
stress,send_string,sample,159707,ticks
stress,send_string,sample,163198,ticks
stress,send_string,sample,165432,ticks
stress,send_string,sample,165546,ticks
stress,send_string,sample,165614,ticks
stress,send_string,sample,165659,ticks
stress,send_string,sample,165169,ticks
stress,send_string,sample,165062,ticks
stress,send_string,sample,165500,ticks
stress,send_string,sample,165738,ticks
stress,send_string,sample,165749,ticks
stress,send_string,sample,165806,ticks
stress,send_string,sample,165809,ticks
stress,send_string,sample,165350,ticks
stress,send_string,sample,161573,ticks
stress,send_string,sample,158174,ticks
stress,send_string,sample,154487,ticks
stress,send_string,sample,150758,ticks
stress,send_string,sample,150538,ticks
stress,send_string,sample,150489,ticks
stress,send_string,sample,150441,ticks
stress,send_string,sample,150849,ticks
stress,send_string,sample,150890,ticks
stress,send_string,sample,152453,ticks
stress,send_string,sample,155762,ticks
stress,send_string,sample,159406,ticks
stress,send_string,sample,162734,ticks
stress,send_string,sample,162978,ticks
stress,send_string,sample,163140,ticks
stress,send_string,sample,163239,ticks
stress,send_string,sample,162821,ticks
stress,send_string,sample,162772,ticks
stress,send_string,sample,162807,ticks
stress,send_string,sample,163462,ticks
stress,send_string,sample,163520,ticks
stress,send_string,sample,163553,ticks
stress,send_string,sample,163475,ticks
stress,send_string,sample,162993,ticks
stress,send_string,sample,162980,ticks
stress,send_string,sample,159512,ticks
stress,send_string,sample,155868,ticks
stress,send_string,sample,152206,ticks
stress,send_string,sample,150737,ticks
stress,send_string,sample,150549,ticks
stress,send_string,sample,150461,ticks
stress,send_string,sample,150399,ticks
stress,send_string,sample,150578,ticks
stress,send_string,sample,150516,ticks
stress,send_string,sample,149931,ticks
stress,send_string,sample,149697,ticks
stress,send_string,sample,149658,ticks
stress,send_string,sample,149669,ticks
stress,send_string,sample,149911,ticks
stress,send_string,sample,149916,ticks
stress,send_string,sample,149898,ticks
stress,send_string,sample,149325,ticks
stress,send_string,sample,149343,ticks
stress,send_string,sample,149383,ticks
stress,send_string,sample,149532,ticks
stress,send_string,sample,149610,ticks
stress,send_string,sample,149601,ticks
stress,send_string,sample,149330,ticks
stress,send_string,sample,149351,ticks
stress,send_string,sample,149422,ticks
stress,send_string,sample,149458,ticks
stress,send_string,sample,149721,ticks
stress,send_string,sample,149714,ticks
stress,send_string,sample,149516,ticks
stress,send_string,sample,149501,ticks
stress,send_string,sample,149446,ticks
stress,send_string,sample,149446,ticks
stress,send_string,sample,149679,ticks
stress,send_string,sample,149685,ticks
stress,send_string,sample,149707,ticks
stress,send_string,sample,149470,ticks
stress,send_string,sample,157512,ticks
stress,send_string,sample,158310,ticks
stress,send_string,sample,158887,ticks
stress,send_string,sample,159102,ticks
stress,send_string,sample,159306,ticks
stress,send_string,sample,159237,ticks
stress,send_string,sample,159307,ticks
stress,send_string,sample,160111,ticks
stress,send_string,sample,160694,ticks
stress,send_string,sample,160918,ticks
stress,send_string,sample,160979,ticks
stress,send_string,sample,160986,ticks
stress,send_string,sample,160758,ticks
stress,send_string,sample,160828,ticks
stress,send_string,sample,160962,ticks
pt_t4,baseline,total_ticks,1459302,ticks
pt_t4,baseline,ticks_per_call,3685,ticks
pt_t4,with_waiter,total_ticks,17192891,ticks
pt_t4,with_waiter,ticks_per_call,43416,ticks
pt_t4,overhead,pct,1078,pct
